#timestamp,date_time,label
1644579300966,2022-02-11_13-35-00.966448,1
1644579346520,2022-02-11_13-35-46.520311,2
1644579382489,2022-02-11_13-36-22.489116,3
1644579422261,2022-02-11_13-37-02.262008,4
1644579473289,2022-02-11_13-37-53.289816,5
1644579513971,2022-02-11_13-38-33.971263,6
1644579529252,2022-02-11_13-38-49.252785,7
